,Betweenness,Fast Greedy,Infomap,Louvain
64,0.2595229619081523,0.33804042561607534,0.34966971243226136,0.5201139195443218
65,0.25246232348403946,0.3810964756140975,0.3772002689767019,0.5155057157549148
66,0.33404533048534474,0.36082433448043993,0.3851311261421621,0.5188283691309679
67,0.3001265772714686,0.34868082749891227,0.14107432459159053,0.5224279102883589
68,0.24741901032395885,0.3551679126616827,0.03617341086191212,0.5188283691309679
69,0.28442308452988396,0.36986274277125114,0.03575807918990547,0.5188283691309679
70,0.2942130453700406,0.3574819034057196,0.166290890391994,0.5188283691309679
71,0.24105059135319015,0.346564613741545,0.0,0.5195799216803132
72,0.24154503381986472,0.33600332265337607,0.05879909813694075,0.5188283691309679
73,0.2941734899727067,0.3448637316561845,0.12179106839128193,0.5188283691309679
74,0.2860053004232427,0.33293777935999364,0.0,0.5188283691309679
75,0.2616193979668526,0.35406036153633164,0.2533127645267197,0.5188283691309679
76,0.2426130295478819,0.33540999169336655,0.10703690518571254,0.5241090146750524
77,0.27477156758039634,0.3499466002135991,0.0,0.5188283691309679
78,0.23296151259839415,0.331335785767968,0.02444523555239116,0.5263241169257545
79,0.2888137336339543,0.3639294331711562,0.36942763340057755,0.5189470353229698
80,0.2636762786282188,0.3408884142241208,0.10745223685771918,0.5285194414777896
81,0.27890510660179585,0.33904908824809143,0.05800799019026143,0.5277283335311103
82,0.2618171749535224,0.36636209010719506,0.0,0.5195799216803133
83,0.27032158538032514,0.33807998101340925,0.03613385546457818,0.5188283691309679
84,0.2614216209801827,0.3487203828962462,0.0,0.5277283335311103
85,0.2848977492978917,0.35872789842173963,0.37476761204066295,0.5188283691309679
86,0.2662671571535936,0.35508880186701475,0.3651358727898421,0.5188283691309679
87,0.2902179502393101,0.34608994897353745,0.1255686088366757,0.5188283691309679
88,0.24603457141726992,0.3628416597444721,0.024188125469720306,0.5195799216803132
89,0.3078201020529251,0.3554448004430205,0.2884972904552825,0.5188283691309679
90,0.27518689925240286,0.37186029033661644,0.35467347019500817,0.5195799216803132
91,0.3060203314742296,0.3751236106166686,0.3963055258890076,0.5195799216803132
92,0.2511372176733516,0.3630592144298088,0.23302084569439496,0.5176614849096159
93,0.279696214548475,0.35752145880305364,0.385289347731498,0.5224279102883589
94,0.26413116569755934,0.38271824690479017,0.37385783790198174,0.5155057157549148
95,0.21247181677939972,0.3345595506506864,0.03575807918990547,0.5241090146750524
96,0.3088683200822751,0.35540524504568655,0.37065385071793044,0.5195799216803132
97,0.26646493414026334,0.3274791345279063,0.36572920374985163,0.5188283691309679
98,0.24832878446264,0.3401961947707765,0.03552074680590171,0.5277283335311103
99,0.2570903049721134,0.35467347019500817,0.03613385546457809,0.5188283691309679
100,0.2967643684980815,0.3644436533364977,0.0,0.5185317036509631
101,0.24971322336932888,0.36042878050710025,0.05856176575293695,0.518828369130968
102,0.2754637870337407,0.3656500929551837,0.37213717811795416,0.518828369130968
103,0.3439737352161702,0.3575016811043867,0.37965270361140774,0.5224279102883589
104,0.23454372849175278,0.3463470590562082,0.01226217317352952,0.5241090146750524
105,0.24864522764131172,0.324294925042522,0.1355959020608362,0.5188283691309679
106,0.2757208971164115,0.36381076697915427,0.24888256002531534,0.5188283691309679
107,0.30378545152486036,0.34860171670424434,0.0,0.5267987816937622
108,0.25277876666271115,0.3567699062537084,0.024188125469720306,0.5233376844270401
109,0.2953403741940587,0.3402950832641113,0.04798069696610104,0.5233376844270401
110,0.30218345793283485,0.3655907598591827,0.3816304734781061,0.5277283335311103
111,0.24213836477987424,0.34739527708555834,0.09004786203077408,0.52333768442704
112,0.2603536252521657,0.33691309679205733,0.01226217317352952,0.5233376844270401
113,0.3363790989280487,0.37211740041928726,0.10567224397769073,0.5189470353229698
114,0.29447015545271155,0.35348680827498913,0.17898817293619715,0.5213994699576757
115,0.27795577706578056,0.3410070804161228,0.2549543135160791,0.5285194414777895
116,0.28557019105256903,0.364206320952494,0.17368774969344566,0.52333768442704
117,0.264506941972232,0.3390490882480915,0.12335350658597363,0.5195799216803132
118,0.2544796487480718,0.3636723230884854,0.1863454768403148,0.5193821446936435
119,0.26154028717218464,0.36339543530714763,0.30833432221826673,0.5241090146750524
120,0.23915193228115983,0.3387524227680867,0.17378663818678058,0.5195799216803132
121,0.258672520865472,0.3626438827578023,0.36468098572050156,0.5188283691309679
122,0.2735453502630434,0.37524227680867056,0.3742336141766544,0.518828369130968
123,0.20936671808868326,0.34385506902416835,0.01226217317352952,0.5188283691309679
124,0.3046754479648748,0.3767256042086942,0.047209366718088674,0.5188283691309679
125,0.30977809422095637,0.36420632095249406,0.02444523555239116,0.5213994699576757
126,0.2565958625054388,0.33542976939203356,0.2032554092005855,0.5241090146750524
127,0.23466239468375463,0.36624342391519316,0.0,0.5188283691309679
128,0.3024405680155057,0.3577587911870574,0.3886317788062182,0.5176614849096159
129,0.2500692219453345,0.34207507614413984,0.024207903168387293,0.5188283691309679
130,0.22131244808354109,0.34215418693880784,0.0,0.5188283691309679
131,0.22412088129425264,0.3482061627309046,0.3387326450694197,0.5213994699576757
132,0.26458605276690006,0.3420948538428069,0.06829239349709264,0.5195799216803132
133,0.2333372888730668,0.3547525809896761,0.16642933428266282,0.5188283691309679
134,0.26349827934021597,0.35694790554171124,0.3717614018432815,0.52333768442704
135,0.2511767730706854,0.35057948657094257,0.1456825283809976,0.5233376844270401
136,0.2769075590364305,0.35953878406708584,0.3721569558166211,0.5285194414777895
137,0.24846722835330895,0.338317313397413,0.27576045251374537,0.518828369130968
138,0.3080772121355958,0.34288596178948616,0.11093311182310825,0.5277283335311103
139,0.24977255646532978,0.34518017483485625,0.0850836596653613,0.5233376844270401
140,0.2326252917210554,0.3606858905897709,0.3667378663818678,0.5176614849096159
141,0.25467742573474156,0.34931371385625565,0.20456073731260618,0.5241090146750524
142,0.27324868478303854,0.3558403544163601,0.3757367192753451,0.5241090146750524
143,0.32621336181321936,0.38430046279814883,0.40399905067046404,0.5189470353229698
144,0.32552114235987495,0.3634349907044817,0.3858629009928405,0.5188283691309679
145,0.28373086507653966,0.35775879118705745,0.3580159012697282,0.518828369130968
146,0.3000672441754677,0.35103437364028317,0.36470076341916846,0.5188283691309679
147,0.24172303310786758,0.3443495114908429,0.15181361496776238,0.5277283335311103
148,0.3010956845061508,0.3738380602033147,0.3861793441715122,0.5213994699576757
149,0.2713895811083422,0.3690320794272378,0.2573671927534511,0.518828369130968
150,0.21611091333412452,0.31952849966377905,0.024188125469720306,0.5188283691309679
151,0.2862030774099126,0.3655907598591827,0.10033226533760531,0.5195799216803132
152,0.2745144574977254,0.3505597088722756,0.33823820260274523,0.5195799216803132
153,0.27734266840710403,0.3699418535659191,0.3059016652822276,0.5277283335311103
154,0.2065978402753056,0.3327795577706579,0.09764249831889558,0.5285194414777896
155,0.2262173173529529,0.340749970333452,0.07863612989992483,0.5224279102883589
156,0.2956963727700644,0.3614572208377834,0.04697203433408491,0.5188283691309679
157,0.2580396345081286,0.356057909101697,0.34025552786677743,0.5188283691309679
158,0.2835133103912028,0.36527431668051114,0.37951425972073893,0.5188283691309679
159,0.2605118468415014,0.3359637672560421,0.01240061706419839,0.5233376844270401
160,0.33954353071476595,0.37373917170997983,0.3951979747636565,0.5165539337842648
161,0.31470274118903513,0.3539219176456628,0.29247260788734614,0.5176614849096159
162,0.22582176337961324,0.3505597088722756,0.03534274751789886,0.5185317036509631
163,0.23650172065978411,0.3580356789683952,0.37156362485661165,0.5233376844270401
164,0.29660614690874565,0.3466635022348799,0.15703492741584582,0.5188283691309679
165,0.278588663423124,0.3696649657845813,0.38859222340888416,0.52333768442704
166,0.27922154978046754,0.3743918357659903,0.01226217317352952,0.5188283691309679
167,0.28602507812190964,0.37219651121395514,0.36980340967525016,0.5188283691309679
168,0.19411811241643934,0.33819864720541115,0.02444523555239116,0.5277283335311103
169,0.28185198370317627,0.38064158854475694,0.3743127249713223,0.5277283335311104
170,0.24763656500929562,0.3306040109172897,0.0,0.5195799216803132
171,0.276413116569756,0.3528539219176457,0.07996123571061266,0.5165539337842648
172,0.29708081167675326,0.3352913255013647,0.3118151971836556,0.5241090146750524
173,0.22267710929156287,0.32819113167991776,0.024188125469720306,0.5195799216803132
174,0.30307345437284905,0.339602863810767,0.1043075827696689,0.5233376844270401
175,0.27536489854040574,0.35125192832561997,0.024188125469720306,0.5188283691309679
176,0.23701594082512575,0.34848305051224243,0.0,0.5188283691309679
177,0.2572287488627823,0.3658280922431866,0.37751671215537363,0.5165341560855978
178,0.25546853368142086,0.3634152130058146,0.07390925991851587,0.5176614849096159
179,0.3299711245599462,0.3775958229500415,0.41022902575056364,0.5201139195443218
180,0.30196590324749795,0.36741030813654524,0.3784858193900557,0.5188283691309679
181,0.2736046833590442,0.3471183893042206,0.03575807918990547,0.5176614849096159
182,0.24975277876666274,0.3315928958506388,0.0,0.5188283691309679
183,0.3006605751354771,0.3486214944029112,0.024188125469720306,0.5263241169257545
184,0.2717653573830148,0.34717772240022154,0.06833194889442669,0.5267987816937622
185,0.2767691151457615,0.3658280922431866,0.34638661445354213,0.5263241169257544
186,0.2508207744946798,0.33351133262133614,0.01240061706419839,0.5195799216803133
187,0.24374035837189995,0.3464459475495431,0.01240061706419839,0.5185317036509631
188,0.2799533246311458,0.3412444128001266,0.3467623907282148,0.5148728293975713
189,0.30960009493295354,0.3674894189312131,0.26300383687354134,0.5241090146750524
190,0.24981211186266375,0.37122740397927295,0.01240061706419839,0.5185317036509631
191,0.26128317708951393,0.3716427356512796,0.0244254578537241,0.5195799216803132
192,0.31691784343973733,0.3624856611684664,0.12038685178592617,0.5165539337842648
193,0.28549108025790115,0.3580950120643962,0.059807760768956886,0.5195799216803132
194,0.27502867766306716,0.36400854396582405,0.34557572880819587,0.5188283691309679
195,0.299572801708793,0.351291483722954,0.33483643843202404,0.5241090146750524
196,0.27267513152169603,0.3525968118349749,0.046438036470076306,0.5176614849096159
197,0.21308492543807606,0.3404533048534473,0.21593291404612155,0.5188283691309679
198,0.29071239270598465,0.3655907598591827,0.07458170167319328,0.5176614849096159
199,0.29146394525533,0.3515090384082908,0.3117756417863218,0.5195799216803132
200,0.30174834856216115,0.3822633598354495,0.376962936592698,0.5185317036509631
201,0.27022269688699013,0.3827973576994581,0.20198963648589852,0.5195799216803132
202,0.21630869032079433,0.3467623907282148,0.2861635220125787,0.5233376844270401
203,0.2637356117242198,0.35661168466437243,0.2362841659744472,0.5188283691309679
204,0.22742375697163889,0.3461690597682054,0.0,0.5188283691309679
205,0.2395079308571656,0.34640639215220914,0.0,0.5233376844270401
206,0.2670978204976068,0.3419168545548039,0.0905818598947826,0.5285194414777896
207,0.2522645464973696,0.37710138048336694,0.3089672085756102,0.518828369130968
208,0.25865274316680503,0.3423519639254777,0.01226217317352952,0.5213994699576757
209,0.24018037261184302,0.32583758553854675,0.0,0.5224279102883589
210,0.2566551956014398,0.3491752699655868,0.0,0.5233376844270401
211,0.2823464261698508,0.3734227285313081,0.22724575768363595,0.5188283691309679
212,0.2776195561884418,0.3616747755231201,0.06307108104900917,0.5188283691309679
213,0.2750484553617341,0.36315810292314377,0.3710296269926031,0.5188283691309679
214,0.24453146631857928,0.35230014635497015,0.0,0.5241090146750524
215,0.27174557968434776,0.3518057038882955,0.057177326846248135,0.5233376844270401
216,0.32372137178117943,0.359479450971085,0.06987460939045133,0.5188283691309679
217,0.24840789525730797,0.3456943950001978,0.0,0.5195799216803132
218,0.3011550176021519,0.34310351647482296,0.10068826391361094,0.5188283691309679
219,0.27441556900439057,0.3470195008108856,0.01226217317352952,0.5176614849096159
220,0.2593449626201495,0.3359242118587081,0.0,0.5188283691309679
221,0.2527985443613782,0.3558403544163601,0.37771448914204336,0.5188283691309679
222,0.26868003639096555,0.33343222182666826,0.22115422649420513,0.5175230410189471
223,0.24201969858787237,0.3533285866856533,0.0244254578537241,0.518828369130968
224,0.3052292235275502,0.3803449230647523,0.38617934417151206,0.5277283335311103
225,0.2529765436493809,0.3380602033147423,0.16047624698390095,0.5170088208536054
226,0.2821486491831811,0.3572841264190499,0.03552074680590171,0.5233376844270401
227,0.31838139314109404,0.3840235750168111,0.39946995767572485,0.5176614849096159
228,0.24546101815592747,0.3463866144535422,0.06251730548633362,0.518828369130968
229,0.20295874372058084,0.3331355563466634,0.01240061706419839,0.5285194414777896
230,0.3388710889600886,0.359538784067086,0.38192713895811087,0.518828369130968
231,0.25291721055337996,0.36299988133380806,0.2896839523753015,0.5165539337842648
232,0.23052885566235523,0.34585261658953365,0.0729005972864997,0.5155057157549148
233,0.2636762786282189,0.3604881136031012,0.04740714370475848,0.5176614849096159
234,0.31745184130374576,0.37755626755270755,0.40041928721174014,0.5188283691309679
235,0.2802104347138166,0.3593607847790831,0.03581741228590642,0.5188283691309679
236,0.26517938372690947,0.3549899133736798,0.0476840314860963,0.5195799216803132
237,0.25200743641469886,0.3437759582295003,0.0,0.5213994699576757
238,0.2617182864601874,0.3580950120643962,0.0,0.5213994699576757
239,0.24925833629998825,0.347672164866896,0.3549701356750128,0.5241090146750524
240,0.28202998299117904,0.32957557058660664,0.08985008504410423,0.5176614849096159
241,0.28889284442862223,0.34765238716822916,0.03617341086191212,0.5155057157549148
242,0.21191804121672417,0.33984019619477074,0.046972034334084874,0.5188283691309679
243,0.26430916498556223,0.34334084885882676,0.07918990546260032,0.5195799216803132
244,0.26383450021755467,0.35287369961631265,0.01226217317352952,0.5188283691309679
245,0.25291721055338,0.34490328705351847,0.0,0.5188283691309679
246,0.257604525137455,0.3584707883390689,0.0,0.5176614849096159
247,0.24233614176654417,0.3558403544163602,0.1333214667141331,0.5188283691309679
248,0.2643684980815632,0.3450021755468534,0.07984256951861077,0.5188283691309679
249,0.26118428859617887,0.35663146236303944,0.37545983149400725,0.5188283691309679
250,0.2658913808789208,0.34138285669079543,0.01240061706419839,0.5233376844270401
251,0.2732091293857045,0.32935801590126973,0.01226217317352952,0.5233376844270401
252,0.21266959376606942,0.35851034373640284,0.07960523713460696,0.5188283691309679
253,0.30386456231952846,0.35014437720026903,0.34790949725089987,0.5189470353229698
254,0.30008702187413466,0.34187729915747006,0.01240061706419839,0.5213994699576758
255,0.2574463035481191,0.36009255962976144,0.0,0.5233376844270401
256,0.29595348285273515,0.3631383252244768,0.3696847434832482,0.5188283691309679
257,0.2690755903643052,0.35419880542700055,0.3281515762825838,0.5277283335311103
258,0.2651991614255764,0.3526363672323088,0.37455005735532604,0.5263241169257545
259,0.2685613701989635,0.3234247063011748,0.04746647680075951,0.518828369130968
260,0.25627941932676707,0.34972904552826223,0.03581741228590645,0.5188283691309679
261,0.23191329456904405,0.34456706617617966,0.024207903168387293,0.5195799216803132
262,0.2704204738736601,0.35063881966694355,0.3624856611684664,0.518828369130968
263,0.24235591946521118,0.3475337209762272,0.01240061706419839,0.5188283691309679
264,0.26415094339622636,0.3461295043708714,0.14499030892765313,0.5188283691309679
265,0.3089869862742772,0.35977611645108976,0.38113603101143156,0.5233376844270401
266,0.22443732447292442,0.3413433012934616,0.01226217317352952,0.5233376844270401
267,0.31579051461571916,0.34280685099481817,0.0,0.5188283691309679
268,0.2777382223804438,0.3467030576322139,0.057829990902258606,0.5176614849096159
269,0.28558996875123616,0.3568490170483763,0.05800799019026143,0.5188283691309679
270,0.2598591827854911,0.3430244056801551,0.01226217317352952,0.5213994699576757
271,0.2668604881136031,0.3483643843202405,0.2044222934219374,0.5213994699576757
272,0.2675329298682806,0.3676278628218819,0.01226217317352952,0.5195799216803132
273,0.24660812467861248,0.34998615561093305,0.036410743245915915,0.5201139195443218
274,0.23590838969977462,0.35144970531228986,0.03589652308057439,0.5188283691309679
275,0.2808630987698271,0.3479490526482339,0.08340255527866777,0.5213994699576757
276,0.3175309520984137,0.386396898856849,0.40055773110240894,0.518828369130968
277,0.2175744630354813,0.3492148253629208,0.0,0.5241090146750524
278,0.23875637830782015,0.3627625489498042,0.15274316680511052,0.5195799216803132
279,0.2557058660654246,0.33792175942407343,0.01226217317352952,0.5185317036509631
280,0.2980301412127684,0.37894070645939637,0.36794430600055367,0.5233376844270401
281,0.21130493255804766,0.3486017167042443,0.02444523555239116,0.5285194414777895
282,0.26330050235354613,0.34711838930422056,0.35985522724575775,0.5185317036509631
283,0.2313397413077015,0.35924211858708127,0.05838376646493416,0.5188283691309679
284,0.2675131521696134,0.3534274751789882,0.35589968751236106,0.5201139195443218
285,0.23547328032910098,0.3421937423361417,0.024188125469720306,0.5213994699576757
286,0.21597246944345572,0.3277560223092441,0.3526561449309758,0.5188283691309679
287,0.19971520113919558,0.33539021399469954,0.0,0.5195799216803132
288,0.28290020173252634,0.38238202602745136,0.0,0.5188283691309679
289,0.2383410466358135,0.3253629207705392,0.09449784423084528,0.5188283691309679
290,0.29579526126339933,0.37241406589929194,0.38813733633954356,0.5285194414777896
291,0.2612831770895139,0.35356591906965706,0.36448320873383167,0.5285194414777896
292,0.30299434357818106,0.35437680471500344,0.16844665954669508,0.5195799216803132
293,0.22245955460622618,0.3462481705628733,0.03575807918990547,0.5176614849096159
294,0.22979708081167688,0.3660456469285233,0.0,0.5188283691309679
295,0.2699458091056524,0.3597761164510897,0.17663462679482608,0.5188283691309679
296,0.2525018788813734,0.3551085795656817,0.09198607650013846,0.5188283691309679
297,0.2956568173727305,0.36665875558719985,0.01226217317352952,0.5195799216803133
298,0.28252442545785367,0.35653257386970455,0.01240061706419839,0.5267987816937622
299,0.28525374787389735,0.35779834658439147,0.06880661366243421,0.5251176773070685
300,0.26223250662552894,0.3449626201495194,0.0,0.5277283335311103
301,0.26634626794826155,0.3363197658320478,0.01226217317352952,0.5188283691309679
302,0.294865709426051,0.37251295439262694,0.31863850322376486,0.518828369130968
303,0.25343143071872154,0.3471975000988885,0.01240061706419839,0.5185317036509631
304,0.2537874292947273,0.36369210078715236,0.0,0.5277283335311103
305,0.2845021953245519,0.3500059333096,0.3780309323207151,0.5267987816937622
306,0.2648233851509038,0.33839642419208105,0.06819350500375773,0.5285194414777896
307,0.31128119931964704,0.3740951702859855,0.3783671531980538,0.5176614849096159
308,0.3040623393061982,0.34349907044816264,0.13785055970887228,0.5188283691309679
309,0.24407657924923862,0.37530160990467143,0.36822119378189155,0.5188283691309679
310,0.30404256160753124,0.34779083105889796,0.35285392191764564,0.5195799216803133
311,0.2571891934654484,0.33726909536806304,0.01226217317352952,0.5188283691309679
312,0.3067718840235749,0.3857837901981725,0.39557375103832915,0.5277283335311103
313,0.3040227839088643,0.34877971599224716,0.3429255171868202,0.518828369130968
314,0.2955183734820615,0.34648550294687713,0.01240061706419839,0.5176614849096159
315,0.2697480321189827,0.35014437720026903,0.3790000395553974,0.518828369130968
316,0.21071160159803815,0.34650528064554414,0.046972034334084874,0.5241090146750524
317,0.27449467979905856,0.3598156718484238,0.1420829872236066,0.5241090146750524
318,0.28525374787389735,0.3530121435069815,0.3821051382461137,0.5195799216803132
319,0.306850994818243,0.317214508919742,0.0,0.5195799216803132
320,0.2842450852418811,0.3579565681737273,0.357046794035046,0.5188283691309679
321,0.26363672323088483,0.33964241920810095,0.03617341086191212,0.5277283335311103
322,0.3045567817728728,0.3616154424271193,0.3317906728373087,0.5188283691309679
323,0.29288793955935283,0.36078477908310586,0.3125667497330011,0.5213994699576758
324,0.22522843241960375,0.36345476840314866,0.36062655749377004,0.5195799216803132
325,0.26464538586290093,0.35237925714963814,0.1231161742019698,0.5188283691309679
326,0.253035876745382,0.3304853447252878,0.01226217317352952,0.5188283691309679
327,0.27330801787903947,0.35564257742969024,0.0,0.5277283335311103
328,0.25287765515604604,0.3539614730429967,0.2508405521933468,0.5263241169257545
329,0.22884775127566162,0.3346979945413552,0.22538665400893954,0.5195799216803132
330,0.24870456073731279,0.35441636011233735,0.01240061706419839,0.5188283691309679
331,0.28015110161781576,0.36565009295518386,0.08401566393734423,0.5195799216803132
332,0.24571812823859818,0.32953601518927267,0.024207903168387293,0.518828369130968
333,0.2776591115857757,0.3433408488588268,0.01240061706419839,0.5241090146750524
334,0.3027570111941773,0.34553617341086196,0.37589494086468095,0.5241090146750524
335,0.25819785609746454,0.34931371385625565,0.03676674182192157,0.5285194414777895
336,0.23988370713183818,0.3458130611921997,0.3308017879039594,0.5201139195443218
337,0.24391835765990283,0.3167200664530675,0.01226217317352952,0.5267987816937622
338,0.2511767730706856,0.3733040623393062,0.0,0.5188283691309679
339,0.23219018235038177,0.34668327993354686,0.024207903168387293,0.5188283691309679
340,0.3206756061864642,0.3664016455045291,0.15630315256516752,0.5277283335311103
341,0.284343973735216,0.35253747873897384,0.3611605553577786,0.5188283691309679
342,0.25881096475614096,0.36476009651516955,0.3435584035441636,0.5188283691309679
343,0.28568885724457094,0.3551085795656817,0.38267869150745626,0.5188283691309679
344,0.25408409477473204,0.389976662315573,0.40065661959574383,0.5241090146750524
345,0.29405482378070474,0.34719750009888856,0.01240061706419839,0.5195799216803132
346,0.25756496974012105,0.3523001463549701,0.05866065424627188,0.5188283691309679
347,0.27692733673509734,0.34310351647482296,0.0,0.5201139195443218
348,0.2513547723586884,0.3915786559075986,0.3780507100193822,0.5233376844270401
349,0.28914995451129305,0.3462877259602073,0.05848265495826908,0.5224279102883589
350,0.2668802658122701,0.3273011352399035,0.06892527985443615,0.5188283691309679
351,0.22601954036628305,0.33556821328270237,0.0,0.5285194414777895
352,0.2340690637237452,0.3549701356750129,0.0,0.5277283335311103
353,0.24213836477987427,0.33121711957596617,0.0475653652940944,0.5241090146750524
354,0.21959178829951356,0.3305644555199558,0.0244254578537241,0.5213994699576757
355,0.25983940508682407,0.359558561765753,0.23662038685178582,0.5201139195443218
356,0.2670384874016058,0.36881452474190096,0.38198647205411185,0.5188283691309679
357,0.21528024999011125,0.3394050868240972,0.08431232941734895,0.518828369130968
358,0.24999011115066644,0.37431272497132234,0.14095565839958854,0.5201139195443218
359,0.27510778845773504,0.34557572880819587,0.0,0.5233376844270401
360,0.2666231557295993,0.33600332265337607,0.0,0.5188283691309679
361,0.25845496618013525,0.35769945809105663,0.07321704046517144,0.518828369130968
362,0.27115224872433835,0.35394169534432984,0.01240061706419839,0.518828369130968
363,0.23665994224911993,0.36112099996044467,0.1196352992365808,0.5285194414777896
364,0.24413591234523965,0.344211067600174,0.01240061706419839,0.5195799216803132
365,0.23723349551046244,0.32789446619991297,0.024207903168387293,0.5195799216803132
366,0.29933546932478927,0.3432024049681579,0.3547723586883431,0.5188283691309679
367,0.25910763023614575,0.3541592500296665,0.36110122226177765,0.5165539337842648
368,0.3040227839088643,0.3788022625687275,0.38880977809422096,0.5188283691309679
369,0.2314188521023694,0.31579051461571933,0.0823938926466516,0.518828369130968
370,0.24997033345199954,0.34836438432024047,0.01226217317352952,0.5195799216803133
371,0.26482338515090376,0.33192911672797754,0.036470076341916825,0.5277283335311103
372,0.2677307068549503,0.3494323800482576,0.36513587278984216,0.5233376844270401
373,0.2372532732091295,0.35785767968039245,0.3538625845496618,0.5241090146750524
374,0.28956528618329963,0.35372414065899294,0.03581741228590646,0.52333768442704
